7;TIMESOFINDIA;2380;0.9886;0.118;0.021;1;3;-2;http://timesofindia.indiatimes.com//city/hyderabad/bank-loans-short-shrift-for-muslims/articleshow/55992616.cms
19;TIMESOFINDIA;2339;0.9825;0.156;0.078;-1;3;-4;http://timesofindia.indiatimes.com//city/trichy/Delta-farmers-remember-Ponniyin-Selvi/articleshow/55849634.cms
20;TIMESOFINDIA;2538;0.9723;0.097;0.033;-2;2;-4;http://timesofindia.indiatimes.com//city/nagpur/Countrys-first-land-art-festival-begins-today/articleshow/56158908.cms
2;TIMESOFINDIA;2720;0.9774;0.094;0.027;-1;3;-4;http://timesofindia.indiatimes.com//city/ludhiana/Alumni-meet-at-college-of-basic-sciences-ends/articleshow/55520292.cms
7;TIMESOFINDIA;2224;0.296;0.025;0.025;0;2;-2;http://timesofindia.indiatimes.com//city/jaipur/18L-farmers-in-Raj-join-new-insurance-scheme/articleshow/55760300.cms
7;TIMESOFINDIA;2238;0.9801;0.095;0.019;2;4;-2;http://timesofindia.indiatimes.com//city/hyderabad/telangana-gets-centres-nod-to-mop-up-rs-3000-crore-funds-from-banks/articleshow/56164292.cms
2;TIMESOFINDIA;1253;0.7506;0.052;0.02;0;2;-2;http://timesofindia.indiatimes.com//city/nagpur/Vidarbha-Rajya-Andolan-Samiti-plans-protest-rallies/articleshow/55674376.cms
11;TIMESOFINDIA;4023;0.8645;0.097;0.081;-1;3;-4;http://timesofindia.indiatimes.com//india/mamata-banerjee-rahul-gandhi-dare-pm-narendra-modi-to-resign-for-failure-of-note-ban/articleshow/56201101.cms
20;TIMESOFINDIA;1699;0.1663;0.062;0.056;0;2;-2;http://timesofindia.indiatimes.com//city/bengaluru/Farmers-marching-to-SVS-taken-into-custody-BJP-stages-dharna/articleshow/55552690.cms
20;TIMESOFINDIA;1628;0.0258;0.065;0.057;-1;2;-3;http://timesofindia.indiatimes.com//city/lucknow/UP-asks-RBI-to-reach-new-notes-to-rural-areas/articleshow/55551361.cms
20;TIMESOFINDIA;1998;-0.2375;0.061;0.063;0;2;-2;http://timesofindia.indiatimes.com//city/bengaluru/Farmers-marching-to-SVS-in-preventive-custody-BJP-stages-dharna/articleshow/55547559.cms
20;HINDUSTANTIMES;3822;-0.8174;0.079;0.092;-2;2;-4;http://www.hindustantimes.com/business-news/farm-loan-waivers-why-its-just-a-poll-sop/story-zwfE3pAe1eqdwTzOBBS4EL.html
7;TIMESOFINDIA;2941;0.9756;0.064;0.012;1;3;-2;http://timesofindia.indiatimes.com//city/kolkata/PMO-lens-on-KMC-tax-collection-after-currency-ban/articleshow/55779493.cms
17;TIMESOFINDIA;2941;0.9756;0.064;0.012;1;3;-2;http://timesofindia.indiatimes.com//city/kolkata/PMO-lens-on-KMC-tax-collection-after-currency-ban/articleshow/55779493.cms
2;TIMESOFINDIA;1690;0.9287;0.101;0.05;0;3;-3;http://timesofindia.indiatimes.com//city/nagpur/janmanch-launches-jai-vidarbha-dvd/articleshow/56008952.cms
20;TIMESOFINDIA;1907;0.8817;0.088;0.049;-2;1;-3;http://timesofindia.indiatimes.com//india/remove-limits-on-withdrawal-from-banks-says-cpm/articleshow/56265706.cms
9;INDIANEXPRESS;3398;-0.9863;0.057;0.099;-2;2;-4;http://indianexpress.com/article/india/farmer-suicides-due-to-debt-in-80-per-cent-cases-loans-taken-from-banks-not-moneylenders-4463986/
